EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_1,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,INSTAL_DBD_MEAN,ANNUITY_INCOME_PERC,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INCOME_CREDIT_PERC,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_VAR,INSTAL_DBD_MAX,INSTAL_DBD_SUM,BURO_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,INCOME_PER_PERSON,PREV_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,ACTIVE_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DPD_MEAN,PREV_AMT_ANNUITY_MIN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,INSTAL_AMT_INSTALMENT_MAX,HOUR_APPR_PROCESS_START,TOTALAREA_MODE,INSTAL_PAYMENT_PERC_VAR,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_RATE_DOWN_PAYMENT_MEAN,TARGET
0.6290676,0.19294223,0.093480304,-27,0.5021294,-363.0,-8180.0,-101,4.8,0.06228125,8968.5,-297.0,-5.3333335,0.072508,-800.0,1.500938,12116.385,-1068.0,27427.0,0.07275849,11.0,24.0,233002.25,-732.0,-3.0,144000.0,18.0,5242.4604,113346.18,0.71428573,12726.333,-702.0,14.0,1.0,28948.348,0.2,12116.385,0.0,96276.195,11,0.1364,0.0,1.0,0.0,0.0,0
0.57871026,0.61782616,0.03981362,100,0.45729077,-3565.0,-7056.0,-66,3.6944444,0.27374074,33259.5,0.0,-132.19705,0.00712,-4.0,0.1454428,67.5,-407.0,1011.9233,0.6255857,30.0,399.0,1741592.4,-315.0,-416.93738,40500.0,13.5,5242.4604,127611.0,1.0,307208.47,-576.0,12.0,0.55927885,4627.4375,0.074074075,1704.015,0.0,54000.0,10,0.0107,0.0,0.5,0.0,0.11543448,0
0.6422393,0.62799084,0.044044446,119,0.5021294,-2384.1423,-7348.0,74,6.9333334,0.09009091,8919.0,-2724.0,-132.19705,0.030755,-2007.0,0.4888889,18.0,-2037.0,1011.9233,0.07275849,32.0,208.0,490517.25,-1308.0,-416.93738,49500.0,20.0,207724.5,225000.0,1.0,307208.47,-1253.0,24.0,0.93384844,1236.1455,2.5333333,1546.965,0.0,1546.965,17,0.0293,0.1434898,0.0,0.0,0.098190114,0
0.59802246,0.2881296,0.03706,-59,0.5021294,-4475.0,-9265.0,68,15.313725,0.20588888,16677.0,-2817.0,-17.0,0.026392,-153.0,0.18,0.405,-1343.0,300.0,0.0037267753,81.0,781.0,16744.5,-1166.0,-1526.0,40500.0,11.75,3748.5,23773.5,0.8913044,307208.47,-1165.0,10.666667,0.97700286,8032.0933,6.745098,6246.135,0.25,26135.01,16,0.0134,0.17582542,0.375,0.0,0.01762675,0
0.6401716,0.5797274,0.03236116,-70,0.5021294,-1524.0,-4662.0,29,10.75,0.1853,41692.5,-467.0,-26.0,0.019101,-116.0,0.17464198,12638.385,-896.0,61.0,0.07275849,16.0,129.0,511786.5,-280.0,-669.0,112500.0,14.0,12333.465,307305.0,0.9230769,307208.47,-805.75,12.0,0.90448385,12641.644,0.0,12641.94,0.0,12641.94,15,0.1025479,0.0,1.0,0.0,0.0,0
0.6859869,0.16146308,0.06135409,-36,0.5021294,-349.0,-892.0,-92,7.285714,0.2483,44694.0,-532.0,-46.0,0.04622,-18.0,0.24709661,46.35,-25.0,1019.0,0.009022165,17.0,306.0,33959.0,5.0,-195.0,90000.0,13.333333,5242.4604,17985.0,0.875,307208.47,-159.33333,9.0,0.9221355,17017.062,0.0,9000.0,0.22222222,85441.91,12,0.007,1.0617743,0.7777778,0.0,0.0,0
0.349517,0.34741822,0.051276922,-44,0.6965207,-2003.0,-9249.0,-46,4.176,0.16665,29997.0,0.0,-43.333332,0.019101,-23.0,0.30769232,77.58,-1729.0,857.0,0.0066271676,44.0,522.0,438681.6,97.0,-244.0,60000.0,13.148149,5242.4604,1306575.0,0.92913383,26545.334,-843.0,14.0,1.0237244,26393.078,0.176,3942.765,0.037037037,620169.7,16,0.1025479,0.9667662,0.6296296,0.11111111,0.10342148,0
0.5756577,0.63303167,0.03237141,48,0.5021294,-1168.0,-2107.0,117,8.818182,0.16786,37768.5,-800.0,-132.19705,0.016612,-554.0,0.19284767,8.37,-1428.0,1011.9233,0.07275849,32.0,97.0,10610.333,-1033.0,-416.93738,75000.0,14.0,5242.4604,130149.0,0.9,307208.47,-1017.3333,12.0,0.8170936,13868.473,0.90909094,13071.105,0.0,47984.355,16,0.1188,0.16335908,0.0,0.0,0.08192415,0
0.6639148,0.7675231,0.097915195,-26,0.47454494,-7797.0,-2570.0,109,7.783784,0.20525926,24939.0,0.0,-345.6,0.014464,-147.0,0.4770318,6082.11,-1017.0,-752.0,0.058795143,21.0,288.0,448212.38,388.0,-289.0,60750.0,8.0,430.8825,548692.8,0.902439,846364.3,-760.5,7.6,1.150564,12969.8955,0.0,6083.775,0.0,18798.074,4,0.1025479,0.0,0.8,0.4,0.15281011,0
0.23738189,0.5108563,0.04463774,-114,0.5021294,-2384.1423,-4111.0,-30,22.238094,0.051928572,9814.5,0.0,-19.0,0.003813,-33.0,0.8595989,22680.045,-657.0,436.0,0.0003957692,31.0,467.0,43923.0,-110.0,-294.0,189000.0,7.875,5242.4604,116010.0,0.9166667,0.0,-233.0,40.0,0.8871332,61849.96,0.0,22680.045,0.125,520885.66,6,0.1025479,0.0,0.875,0.125,0.08192415,0
0.6447175,0.44717857,0.07272974,22,0.5021294,-2663.0,-4608.0,-36,6.5,0.11487143,36184.5,-633.0,-29.75,0.019689,-449.0,0.6331404,3.42,-390.0,778.0,0.1958744,31.0,208.0,10062.0,340.0,-126.0,315000.0,11.142858,36022.5,243900.0,0.9591837,9889.333,-307.0,7.2,0.8383925,14878.041,19.90625,4200.84,0.2857143,30562.154,13,0.1025479,0.110855184,0.42857143,0.14285715,0.08339334,0
0.51687723,0.5226973,0.07901,-83,0.5021294,-1399.0,-9422.0,106,11.392858,0.26336667,35554.5,-1298.0,-132.19705,0.008575,-254.0,0.3,9095.94,-215.0,1011.9233,0.00881623,21.0,319.0,184175.8,-34.0,-416.93738,135000.0,14.75,0.0,99552.54,0.8055556,307208.47,-653.2,5.25,1.0735005,15612.049,0.0,9103.005,0.5,48979.53,9,0.0197,0.0,0.5,0.125,0.068149485,0
0.13958499,0.5108563,0.07932774,-111,0.5021294,-2420.0,-2798.0,-3,0.46666667,0.28056,31563.0,0.0,-132.19705,0.003122,-34.0,0.28274786,8569.845,-907.4482,1011.9233,0.07275849,3.0,7.0,490517.25,774.7538,-416.93738,56250.0,15.0,5242.4604,257651.02,1.0,307208.47,-827.34595,24.0,0.85353756,8569.845,2.2,8569.845,0.0,8569.845,12,0.1025479,0.0,1.0,0.0,0.0,0
0.6904725,0.5108563,0.051202934,-77,0.5021294,-1964.0,-977.0,3,4.6666665,0.20278,45625.5,-415.0,-132.19705,0.04622,-238.0,0.25250486,6537.555,-805.0,1011.9233,0.07275849,8.0,28.0,298692.34,-44.0,-416.93738,225000.0,16.0,5242.4604,91637.25,0.85714287,307208.47,-562.6667,6.0,0.94398046,6538.38,0.0,6538.545,1.0,6538.545,15,0.1772,0.0,0.0,1.0,0.0,0
0.64930224,0.36896873,0.07900844,-107,0.19648702,-1535.0,-4074.0,-44,11.473684,0.083222225,20223.0,-1170.0,-132.19705,0.009175,-914.0,0.9493671,3806.415,-464.0,1011.9233,0.002161589,15.0,218.0,38460.332,-266.0,-416.93738,81000.0,14.0,0.0,48767.445,0.90909094,307208.47,-369.25,10.0,1.0543808,5045.4473,0.0,3806.415,0.0,7330.185,16,0.022,0.0,0.5,0.0,0.12706257,0
0.6242227,0.61782616,0.0925273,-19,0.5021294,-2119.0,-8667.0,-76,13.6,0.12515384,14643.0,-159.0,-140.5,0.030755,-75.0,0.7393085,2704.905,-599.0,-646.0,0.31807032,82.0,272.0,383163.56,131.0,-126.0,58500.0,12.0,0.0,344538.66,0.875,86950.25,-594.7143,8.0,1.2788135,7179.2573,0.0,2709.45,0.33333334,42825.24,11,0.0582,0.0,0.33333334,0.6666667,0.2381665,0
0.6233297,0.7675231,0.03981362,88,0.77353734,-2384.1423,-12868.0,-86,14.333333,0.24636666,33259.5,0.0,-8.0,0.030755,-27.0,0.16160311,117.9,-488.0,352.0,0.011899031,30.0,258.0,561354.7,-303.0,-740.0,135000.0,10.0,0.0,96255.414,0.88235295,307208.47,-760.1667,9.0,0.9816033,4719.3677,0.6111111,3717.9,0.0,6959.565,12,0.1025479,0.12633058,1.0,0.5,0.052133452,0
0.21309994,0.3740208,0.032343697,109,0.44120604,-2898.0,-8776.0,126,9.166667,0.1852,50004.0,0.0,-152.33333,0.008625,-770.0,0.17464198,2836.755,-597.0,386.0,0.023718761,30.0,110.0,611671.75,-344.0,-53.0,90000.0,15.0,0.0,163854.56,0.8,811230.2,-1039.125,14.0,1.0889171,53370.566,0.0,2844.0,0.6666667,344632.06,16,0.0539,0.0,0.0,0.33333334,0.26029748,0
0.23654366,0.2608559,0.033195,8,0.79716206,-2384.1423,-5103.0,0,6.125,0.15807143,29875.5,-969.0,-13.6,0.028663,-442.0,0.21,44918.1,-639.0,522.0,0.0028901477,29.0,49.0,89562.336,933.0,-288.0,189000.0,11.8,0.0,362889.56,0.9,11305.2,-592.0,44.0,0.9249302,141099.42,0.125,28768.904,0.6,814368.75,13,0.0753,0.0,0.4,0.4,0.0,0
0.70237607,0.48845518,0.032259867,-36,0.5021294,-7562.0,-7590.0,63,4.6,0.2309,41562.0,-801.0,-86.6,0.020246,-531.0,0.13971359,644.31,-874.0,288.0,0.07275849,31.0,46.0,466328.3,42.0,-261.0,90000.0,13.0,7269.84,200222.1,0.9,106453.5,-1062.0,24.0,0.93576884,91120.15,0.9,44131.094,1.0,558152.75,17,0.1025479,0.09680294,0.0,1.0,0.08192415,0
0.7402037,0.5108563,0.08582528,28,0.3121416,-1076.0,-2429.0,28,2.4827585,0.11046667,22369.5,-1149.0,-132.19705,0.072508,-9.0,0.7769337,34.92,-907.4482,1011.9233,0.40377608,22.0,216.0,490517.25,774.7538,-416.93738,202500.0,14.25,5242.4604,257651.02,0.875,307208.47,-827.34595,8.5,0.93275774,21798.963,0.04597701,16459.426,0.5,162500.17,21,0.0978,0.00893361,0.5,0.0,0.24479453,0
0.07393529,0.391055,0.05,91,0.82271886,-2384.1423,-12577.0,-98,13.5,0.08571429,13500.0,-799.0,-27.0,0.007305,-35.0,0.5833333,2.475,-1505.0,235.0,0.033678427,84.0,675.0,922307.0,-1170.0,-124.0,78750.0,8.25,0.0,102227.55,0.9183673,307208.47,-1033.3334,24.5,0.977195,26400.37,1.54,3862.125,0.25,291984.56,10,0.1025479,0.08229572,0.5,0.25,0.10890909,0
0.6087135,0.72094417,0.034847084,76,0.37650567,-1484.0,-5331.0,-123,6.257143,0.38413334,51858.0,-1733.0,-132.19705,0.006207,-381.0,0.090716116,3849.48,-439.0,1011.9233,0.0030787864,66.0,219.0,1198794.4,-196.0,-416.93738,67500.0,13.0,0.0,88605.0,0.9411765,307208.47,-1185.6666,21.0,0.93624914,16031.237,0.0,3978.225,0.25,68820.98,14,0.0087,1.5340734,0.75,0.0,0.0,0
0.5801597,0.42061096,0.032453332,91,0.1153508,-4661.0,-2205.0,93,15.917431,0.19472,21906.0,-1703.0,-27.0,0.01885,-7.0,0.16666667,7.875,-907.4482,1059.0,0.25187925,65.0,1735.0,490517.25,774.7538,-211.0,37500.0,11.8,5242.4604,257651.02,0.88235295,307208.47,-827.34595,20.5,0.7096123,4518.9375,2.5504587,4500.0,0.2,30816.99,9,0.0342,0.01586818,0.4,0.0,0.10446082,0
0.3813935,0.5108563,0.042837366,-14,0.5021294,-2384.1423,-6655.0,103,9.616667,0.29222223,11835.0,-1887.0,-132.19705,0.020246,-14.0,0.14659174,157.86,-907.4482,1011.9233,0.009942176,36.0,577.0,490517.25,774.7538,-416.93738,20250.0,6.0,5242.4604,257651.02,0.9491525,307208.47,-827.34595,20.0,0.95251703,16478.78,0.3,2909.565,0.33333334,20200.41,7,0.1025479,0.028454984,0.6666667,0.33333334,0.05217202,0
0.6022311,0.4614824,0.05,-102,0.5207792,-2384.1423,-3069.0,-86,6.9365077,0.0625,9000.0,-1228.0,-293.42856,0.018801,-28.0,0.8,127.53,-576.0,-1752.0,0.001503902,30.0,874.0,848615.6,-543.0,-470.0,144000.0,8.375,1791.75,276131.25,0.9583333,524990.56,-912.8333,28.285715,0.9244953,23888.342,0.0,9586.305,0.375,708380.6,11,0.0553,3.9775174,0.625,0.25,0.0,0
0.18286635,0.29859498,0.04893,-11,0.56986547,-226.0,-597.0,122,17.307692,0.3262,22018.5,-319.0,-11.0,0.01452,-31.0,0.15,3.96,-907.4482,138.0,0.07275849,29.0,225.0,490517.25,774.7538,-85.0,33750.0,11.0,5242.4604,257651.02,0.90909094,307208.47,-827.34595,12.0,1.1305859,7552.973,1.4615384,9818.865,0.0,9818.865,11,0.1025479,0.19209926,0.0,0.0,0.20084716,0
0.60624194,0.2692858,0.04251244,-31,0.5021294,-5288.0,-6914.0,9,11.789474,0.213625,38452.5,-1100.0,-33.333332,0.010147,-334.0,0.19900498,123.885,-907.4482,386.0,0.0,54.0,448.0,59414.332,774.7538,-183.0,60000.0,13.75,5242.4604,257651.02,0.8918919,59414.332,-827.34595,12.0,1.0,31268.076,0.42105263,8820.63,0.25,195955.02,12,0.1295,0.09978833,0.5,0.0,0.0,0
0.3122902,0.4188543,0.048639778,86,0.5021294,-2534.0,-1659.0,110,5.3,0.13861765,21208.5,-1374.0,-486.0,0.018801,-90.0,0.35089168,3684.15,-907.4482,-2444.0,0.0072630886,14.0,53.0,490517.25,774.7538,-2626.0,51000.0,11.5,5242.4604,257651.02,0.9166667,307208.47,-827.34595,9.0,0.9983486,11523.982,0.0,3684.15,1.0,18692.955,7,0.1025479,0.0,0.0,0.0,0.10425573,0
0.60768175,0.33125088,0.04662,6,0.57733285,-3358.0,-5986.0,42,8.0,0.2331,20979.0,-392.0,-45.666668,0.02461,-239.0,0.2,20249.1,-907.4482,201.0,9.654893e-09,11.0,40.0,16551.0,774.7538,-84.0,30000.0,17.0,5242.4604,257651.02,0.8333333,16551.0,-827.34595,6.0,0.9999305,24041.305,0.0,20249.1,0.0,39210.12,12,0.0215,0.0,1.0,0.0,0.025943318,0
0.23016721,0.5108563,0.04827792,23,0.5021294,-2384.1423,-6660.0,122,11.285714,0.5787143,36459.0,0.0,-132.19705,0.006629,-2398.0,0.08342271,16195.185,-280.0,1011.9233,0.07275849,14.0,79.0,74315.586,-81.0,-416.93738,31500.0,6.0,5242.4604,585000.0,0.875,307208.47,-391.0,7.0,1.0165454,16242.859,0.0,16250.805,0.0,16250.805,6,0.0017,0.0,0.0,0.0,0.072349474,0
0.5602589,0.66263777,0.03808349,121,0.79194456,-1776.0,-10451.0,-15,4.047244,0.071775,12919.5,-1252.0,-132.19705,0.018634,-10.0,0.5305955,0.855,-817.0,1011.9233,0.19457316,30.0,514.0,490517.25,-452.0,-416.93738,180000.0,13.0,5242.4604,68715.0,0.9230769,307208.47,-33.0,11.0,0.71061087,12933.439,0.37795275,4696.92,0.15384616,177713.81,10,0.1025479,2.4345412,0.84615386,0.3846154,0.052136306,0
0.36286482,0.0938366,0.05,97,0.35566807,-1251.0,-9037.0,50,11.625,0.125,11250.0,-317.0,-11.5,0.00496,-35.0,0.4,7220.79,-360.0,287.0,0.01073478,24.0,93.0,163283.14,-178.0,-108.0,90000.0,13.666667,1815.3,93328.2,0.9,175824.5,-433.8,15.0,0.9755898,14110.268,0.0,7220.79,0.33333334,27374.086,12,0.1025479,0.0,0.6666667,0.33333334,0.103385895,0
0.19733787,0.58323795,0.10659249,108,0.5021294,-5886.0,-4414.0,98,13.722222,0.16436842,28107.0,-961.0,-34.5,0.010032,-277.0,0.64849734,32.31,-673.0,1059.0,0.0044106753,60.0,247.0,594044.1,57.0,-279.0,85500.0,6.0,0.0,340704.75,0.85714287,119072.0,-1008.6667,16.0,0.9823377,64592.31,2.5555556,11024.685,0.5,829978.1,6,0.1025479,0.10388761,0.5,0.25,0.021781819,0
0.6098067,0.35233998,0.079172425,-53,0.86796796,-543.0,-6288.0,-125,13.222222,0.22928333,61906.5,0.0,-14.666667,0.04622,-582.0,0.34530386,116918.87,-1252.0,1597.0,0.00859926,19.0,119.0,297705.0,-524.0,-226.0,90000.0,11.4,0.0,553500.0,0.9,240837.33,-524.0,31.0,0.97480345,117199.945,0.0,51654.6,0.6,117235.08,12,0.0546,0.0,0.4,0.0,0.105799615,0
0.5918305,0.49566582,0.04832833,89,0.65546465,-468.0,-9021.0,63,16.333334,0.18114285,28530.0,0.0,-29.666666,0.008474,-293.0,0.26679677,4972.725,-1664.0,41.0,0.018755015,63.0,196.0,375909.66,-568.0,-231.0,78750.0,16.0,6384.375,315000.0,0.73333335,329827.0,-1058.0,27.0,0.97620964,78747.11,0.0,4972.725,0.3,372966.25,13,0.1025479,2.431819,0.7,0.1,0.16739793,0
0.5975282,0.38079968,0.065849155,-48,0.29081544,-795.0,-797.0,10,3.097561,0.071342856,11236.5,-719.0,-164.66667,0.018801,-51.0,0.9229958,3.33,-716.0,963.0,0.039152317,31.0,127.0,32008.916,-555.0,-286.0,78750.0,12.75,5242.4604,346500.0,0.85714287,11743.0,-273.0,12.0,0.9855205,9829.876,1.2195122,16875.0,0.5,147315.23,9,0.0611,0.067513525,0.25,0.25,0.2464146,0
0.6067064,0.5108563,0.037140653,-104,0.5021294,-2384.1423,-5144.0,118,19.681818,0.31735715,59980.5,-671.0,-132.19705,0.018634,-41.0,0.11703109,9173.745,-907.4482,1011.9233,0.0037583478,27.0,433.0,490517.25,774.7538,-416.93738,94500.0,15.666667,5242.4604,257651.02,0.9166667,307208.47,-827.34595,24.0,0.96460533,18556.727,0.0,2250.0,0.33333334,149506.92,11,0.0207,0.0,0.0,0.0,0.0,0
0.6661702,0.4365065,0.11925077,-26,0.46763366,-1742.0,-630.0,44,6.9166665,0.2376,26730.0,0.0,-45.0,0.019101,-1010.0,0.50189716,1603.8,-473.0,481.0,0.7899074,29.0,83.0,119613.984,215.0,-607.0,56250.0,12.666667,20690.445,250056.0,0.9166667,23424.334,-649.0,12.0,1.5060179,5231.3887,0.5,3620.655,0.6666667,7025.85,16,0.0929,0.05080336,0.0,0.0,0.25486255,0
0.7169539,0.5108563,0.044254377,-66,0.09719226,-2384.1423,-11965.0,6,7.3541665,0.26613045,27544.5,-1617.0,-639.3333,0.009657,-20.0,0.1662883,16.38,-27.0,-668.0,0.0027938406,34.0,706.0,957442.75,-20.0,-2.0,51750.0,11.666667,0.0,102532.16,0.89285713,2021689.0,-549.8333,10.909091,0.9476219,18282.367,0.0625,6750.0,0.53333336,203553.72,11,0.4358,0.09346697,0.33333334,0.26666668,0.033353027,0
0.21019201,0.6041126,0.047157817,17,0.5021294,-733.0,-789.0,59,19.833334,0.157625,11349.0,-219.0,-12.666667,0.01885,-46.0,0.29917726,4433.715,-907.4482,357.0,0.07275849,28.0,119.0,53824.332,774.7538,-142.0,12000.0,11.0,0.0,257651.02,0.85714287,53824.332,-827.34595,10.0,1.0,4433.715,0.0,4433.715,1.0,4433.715,9,0.1025479,0.0,0.0,0.0,0.0,0
0.5565868,0.48124933,0.10828,42,0.5021294,-691.0,-10036.0,103,26.818182,0.18046667,24363.0,-1647.0,-14.0,0.026392,-35.0,0.6,5274.945,-175.0,23.0,0.02228662,69.0,885.0,22509.928,-248.0,-159.0,135000.0,14.625,5242.4604,31106.25,0.94285715,2664.5,-212.83333,8.4,0.9776671,9748.534,0.0,4500.0,0.375,19400.13,18,0.1903,0.0,0.5,0.125,0.07262517,0
0.6843217,0.45432106,0.033145536,15,0.5021294,-473.0,-4225.0,-108,3.3333333,0.19438,43735.5,-429.0,-12.0,0.04622,-25.0,0.17051926,60.57,-1582.0,1011.9233,0.0,18.0,60.0,63012.5,-1403.0,-1227.0,112500.0,12.0,3820.5,81337.5,0.8888889,307208.47,-1005.0,9.0,1.0,11426.303,0.055555556,7802.685,0.33333334,78604.65,13,0.039,0.0,0.6666667,0.0,0.0,0
0.6021263,0.34252888,0.03602351,-120,0.5021294,-228.0,-3926.0,93,12.789474,0.12565,45234.0,-1793.0,-16.666666,0.04622,-674.0,0.28669724,100.8,-1187.0,625.0,0.2823593,29.0,243.0,256336.3,-455.0,-427.0,120000.0,15.0,5242.4604,295170.0,0.9,179893.0,-873.3333,12.0,0.60006773,50375.133,0.15789473,7946.505,0.0,622492.5,12,0.1025479,0.05239807,0.6666667,0.0,0.09999731,0
0.58854604,0.7295667,0.05,-127,0.5021294,-1806.0,-1601.0,-61,12.4,0.05,13500.0,-318.0,-8.0,0.018801,-35.0,1.0,15359.13,-615.0,1147.0,0.07275849,18.0,124.0,189801.8,31157.0,-679.0,67500.0,10.0,0.0,111048.75,1.0,307208.47,-1024.0,12.0,1.1111112,15359.13,0.0,15359.13,0.0,15359.13,8,0.0552,0.0,1.0,1.0,0.10890909,0
0.54417914,0.28078958,0.03225833,8,0.3029817,-2532.0,-9337.0,20,3.8055556,0.19355,17419.5,-1838.0,-16.666666,0.00702,-10.0,0.16666667,17.64,-907.4482,81.0,0.0033003148,29.0,137.0,9327.0,774.7538,-95.0,90000.0,14.5,0.0,257651.02,1.0,9327.0,-827.34595,6.0,0.9593779,9520.988,0.19444445,2250.0,0.0,48825.0,17,0.1025479,0.050888762,0.5,0.0,0.0,0
0.07259607,0.5108563,0.054678008,84,0.5021294,-1137.0,-4154.0,117,10.608696,0.25714287,16200.0,-1319.0,-9.0,0.022625,-567.0,0.2126367,4533.615,-907.4482,27322.0,0.015413796,19.0,244.0,490517.25,774.7538,-934.0,31500.0,15.0,0.0,257651.02,0.92,307208.47,-827.34595,24.0,0.9914531,7861.1636,0.0,4533.615,0.33333334,16778.654,10,0.1025479,0.0,0.33333334,0.6666667,0.054454546,0
0.17078748,0.7062051,0.04424,-75,0.51064396,-175.0,-7652.0,2,9.310345,0.36866668,29862.0,-1342.0,-132.19705,0.019689,-15.0,0.12,2410.02,-1204.0,1011.9233,0.032475837,23.0,270.0,775445.3,-899.0,-416.93738,40500.0,13.333333,5242.4604,70234.5,0.96666664,307208.47,-1599.3334,16.0,0.914854,14743.833,0.0,2410.02,0.33333334,17041.41,15,0.152,0.0,0.33333334,0.33333334,0.10282526,0
0.7897379,0.5108563,0.04236816,-32,0.5021294,-3123.0,-2647.0,-127,14.0,0.28386667,38322.0,-930.0,-132.19705,0.011657,-81.0,0.14925373,36074.97,-907.4482,1011.9233,0.0003310707,20.0,84.0,490517.25,774.7538,-416.93738,67500.0,15.333333,5242.4604,257651.02,0.7,307208.47,-827.34595,8.666667,0.97926134,330167.8,0.0,36093.016,0.33333334,1387644.0,12,0.1025479,0.0,0.33333334,0.33333334,2.7553647e-06,0
0.7033853,0.6512602,0.08031433,54,0.5021294,-2615.0,-1661.0,103,34.875,0.37815556,76576.5,-477.0,-27.0,0.072508,-353.0,0.21238437,13163.76,-687.0,30987.0,0.0030411838,64.0,279.0,442275.88,836.0,-796.0,50625.0,17.666666,5242.4604,893518.2,0.72727275,307208.47,-1077.2,9.333333,0.9681609,22026.713,0.0,5604.39,0.33333334,75582.9,12,0.2767,0.0,0.6666667,0.33333334,0.0,0
0.34712446,0.42765737,0.039659284,107,0.5021294,-2384.1423,-1413.0,-83,3.862745,0.134,30150.0,-1146.0,-564.0,0.008019,-28.0,0.2959648,0.81,-230.0,890.0,0.3483887,30.0,197.0,103324.4,1134.0,-257.0,225000.0,17.0,768.7627,97314.89,0.96,55509.066,-564.44446,12.0,0.41736597,4380.012,0.19607843,6408.945,0.5,15272.64,14,0.1025479,0.01943113,0.5,0.0,0.0,0
0.7326702,0.6195277,0.05,-5,0.5021294,-4442.0,-3318.0,51,5.0,0.1,15750.0,-361.0,-49.0,0.00702,-30.0,0.5,13167.09,-578.0,579.0,0.07275849,11.0,55.0,418.0,-397.0,-537.0,78750.0,13.0,5242.4604,45000.0,1.0,98.0,-318.5,12.0,0.90447366,13167.09,0.0,13167.09,0.0,13167.09,12,0.0323,0.0,0.0,1.0,0.0,0
0.5913708,0.508287,0.057855874,6,0.45019436,-793.0,-1722.0,-97,10.866667,0.10611428,16713.0,-465.0,-35.0,0.009657,-62.0,0.5452223,2472.57,-2108.0,879.0,0.009621225,38.0,163.0,1235244.4,-1013.0,-177.0,52500.0,13.5,5242.4604,225000.0,0.9375,72.0,-575.0,12.0,1.1804963,3850.776,0.0,2472.57,0.0,4173.84,17,0.0217,0.0,1.0,0.5,0.16332479,0
0.66990423,0.52809274,0.026377752,77,0.16921541,-3003.0,-2389.0,-81,11.913043,0.29511428,46480.5,-365.0,-19.0,0.015221,-321.0,0.08938148,179.685,-2415.0,252.0,0.024078831,67.0,822.0,2649602.0,3063.0,-113.0,39375.0,11.4,5242.4604,2430000.0,0.92957747,307208.47,-42.0,26.4,0.9720863,33753.8,0.072463766,4621.77,0.6,935870.9,16,0.1025479,0.4857608,0.0,0.4,0.10931777,0
0.57413995,0.28078958,0.029377991,89,0.872077,-7153.0,-6075.0,-51,13.983606,0.40933332,27630.0,-1578.0,-118.0,0.022625,-26.0,0.07177033,185.94,-551.0,-538.0,0.0035709385,58.0,853.0,631739.06,-414.0,-290.0,33750.0,13.875,699.3,126616.56,0.9166667,177924.2,-913.2857,16.666666,0.9633043,29265.732,0.0,2250.0,0.375,1285919.9,10,0.0,0.43068513,0.5,0.125,0.049163744,0
0.26525635,0.6690567,0.029357262,14,0.71177113,-7003.0,-6321.0,81,27.958334,0.46893334,31653.0,-1502.0,-132.19705,0.031329,-19.0,0.06260434,3364.83,-1083.0,1011.9233,0.0030963584,103.0,671.0,445163.12,-781.0,-416.93738,33750.0,14.0,0.0,65168.5,0.96,307208.47,-1551.3334,10.666667,0.9738592,6114.677,0.0,3364.83,0.6666667,30793.545,16,0.072,0.0,0.0,0.0,0.03350558,0
0.29174137,0.62799084,0.04883999,103,0.5021294,-115.0,-11060.0,109,2.8349514,0.23156667,31261.5,0.0,-84.0,0.031329,-23.0,0.21091114,67.5,-907.4482,-770.0,0.05160023,29.0,292.0,490517.25,774.7538,-1136.0,45000.0,14.25,5242.4604,257651.02,0.95,307208.47,-827.34595,7.3333335,1.1215664,2751.5552,0.0,3780.0,0.25,19634.31,16,0.0152,0.0,0.5,0.25,0.14772618,0
0.674621,0.59892625,0.05,105,0.5021294,-1284.0,-5855.0,-77,26.814816,0.12,13500.0,-1515.0,-132.19705,0.019101,-787.0,0.41666666,427.545,-556.0,1011.9233,0.073143914,107.0,1448.0,490517.25,-345.0,-416.93738,56250.0,11.0,5242.4604,142758.0,0.9285714,307208.47,-311.0,14.571428,1.1357504,4188.5083,0.9074074,2756.565,0.33333334,7460.865,10,0.1025479,0.023639806,0.5555556,0.33333334,0.16670354,1
